chimera_id	seq1_id	seq1_file	seq2_id	seq2_file	breakpoints	reversed	ratio	length
chimera_m78273/1597/CCS|F_and_m6905/332/CCS|F_at_195_reversed_yes_0	m78273/1597/CCS|F	Tausonia.full_and_partial.fasta	m6905/332/CCS|F	Absidia.full_and_partial.fasta	195	yes	0.011673385398689298	332
chimera_m86281/1124/CCS|F_and_m83942/276/CCS|F_at_105_reversed_no_1	m86281/1124/CCS|F	Tausonia.full_and_partial.fasta	m83942/276/CCS|F	Phellinopsis.full_and_partial.fasta	105	no	0.05822523887823907	276
chimera_m40707/646/CCS|F_and_m391214/281/CCS|F_at_58_reversed_no_2	m40707/646/CCS|F	Tausonia.full_and_partial.fasta	m391214/281/CCS|F	Saccharomyces.full_and_partial.fasta	58	no	0.013492677322099272	281
chimera_m113684/1766/CCS|F_and_m50407/1065/CCS|F_at_131_reversed_no_0	m113684/1766/CCS|F	Malassezia_restricta_1.full_and_partial.fasta	m50407/1065/CCS|F	Lycoperdon.full_and_partial.fasta	131	no	0.06220291753690713	424
chimera_m277878/1279/CCS|F_and_m192961/516/CCS|F_at_143_reversed_no_1	m277878/1279/CCS|F	Malassezia_restricta_1.full_and_partial.fasta	m192961/516/CCS|F	Cladophialophora.full_and_partial.fasta	143	no	0.06035900375937451	386
chimera_m57709/1310/CCS|F_and_m315532/371/CCS|F_at_288_reversed_no_2	m57709/1310/CCS|F	Malassezia_restricta_1.full_and_partial.fasta	m315532/371/CCS|F	Cystoderma.full_and_partial.fasta	288	no	0.08907873006058847	371
chimera_m153727/1754/CCS|F_and_m259076/414/CCS|F_at_356_reversed_yes_0	m153727/1754/CCS|F	Malassezia_globosa_1.full_and_partial.fasta	m259076/414/CCS|F	Boletus.full_and_partial.fasta	356	yes	0.0715972382579795	414
chimera_m45755/696/CCS|F_and_m34396/396/CCS|F_at_264_reversed_no_1	m45755/696/CCS|F	Malassezia_globosa_1.full_and_partial.fasta	m34396/396/CCS|F	Rhizopus.full_and_partial.fasta	264	no	0.06637011336083598	396
chimera_m58135/639/CCS|F_and_m197682/393/CCS|F_at_92_reversed_no_2	m58135/639/CCS|F	Malassezia_globosa_1.full_and_partial.fasta	m197682/393/CCS|F	Thelephora.full_and_partial.fasta	92	no	0.08824479732009038	393
chimera_m29443/1074/CCS|F_and_m165450/1288/CCS|F_at_71_reversed_no_3	m29443/1074/CCS|F	Malassezia_globosa_1.full_and_partial.fasta	m165450/1288/CCS|F	Rhizophlyctis.full_and_partial.fasta	71	no	0.061074076626695985	457
chimera_m33566/1306/CCS|F_and_m65820/487/CCS|F_at_210_reversed_no_0	m33566/1306/CCS|F	Meira.full_and_partial.fasta	m65820/487/CCS|F	Cystobasidium.full_and_partial.fasta	210	no	0.012786628075608375	350
chimera_m99400/1249/CCS|F_and_m219211/329/CCS|F_at_271_reversed_no_1	m99400/1249/CCS|F	Meira.full_and_partial.fasta	m219211/329/CCS|F	Rhamphospora.full_and_partial.fasta	271	no	0.04256819890814543	329
chimera_m74446/1493/CCS|F_and_m192950/282/CCS|F_at_82_reversed_no_2	m74446/1493/CCS|F	Meira.full_and_partial.fasta	m192950/282/CCS|F	Leccinum_piceinum_1.full_and_partial.fasta	82	no	0.010813838095886416	282
chimera_m30970/1609/CCS|F_and_m65820/487/CCS|F_at_93_reversed_no_3	m30970/1609/CCS|F	Meira.full_and_partial.fasta	m65820/487/CCS|F	Cystobasidium.full_and_partial.fasta	93	no	0.05655964915852163	350
chimera_m174946/1578/CCS|F_and_m47370/1234/CCS|T_at_274_reversed_yes_0	m174946/1578/CCS|F	Phellinopsis.full_and_partial.fasta	m47370/1234/CCS|T	Cenococcum.full_and_partial.fasta	274	yes	0.09355581102490308	444
chimera_m342052/1154/CCS|F_and_m153552/1059/CCS|F_at_162_reversed_no_1	m342052/1154/CCS|F	Phellinopsis.full_and_partial.fasta	m153552/1059/CCS|F	Cystobasidium_psychroaquaticum_1.full_and_partial.fasta	162	no	0.051870901367696044	366
chimera_m390587/1088/CCS|F_and_m55680/1071/CCS|F_at_370_reversed_no_2	m390587/1088/CCS|F	Phellinopsis.full_and_partial.fasta	m55680/1071/CCS|F	Taphrina.full_and_partial.fasta	370	no	0.029549933442946555	437
chimera_m403983/1444/CCS|F_and_m3531/633/CCS|F_at_256_reversed_no_3	m403983/1444/CCS|F	Phellinopsis.full_and_partial.fasta	m3531/633/CCS|F	Glaciozyma.full_and_partial.fasta	256	no	0.09297041588410981	430
chimera_m424193/929/CCS|F_and_m80817/720/CCS|F_at_247_reversed_no_4	m424193/929/CCS|F	Phellinopsis.full_and_partial.fasta	m80817/720/CCS|F	Minimedusa.full_and_partial.fasta	247	no	0.09231043348449336	468
chimera_m320204/1026/CCS|F_and_m142583/666/CCS|F_at_191_reversed_no_5	m320204/1026/CCS|F	Phellinopsis.full_and_partial.fasta	m142583/666/CCS|F	Solicoccozyma.full_and_partial.fasta	191	no	0.01449248550682336	476
chimera_m89741/2071/CCS|F_and_m147889/607/CCS|F_at_329_reversed_no_6	m89741/2071/CCS|F	Phellinopsis.full_and_partial.fasta	m147889/607/CCS|F	Hypholoma.full_and_partial.fasta	329	no	0.026377138854435114	469
chimera_m389603/1071/CCS|F_and_m286367/505/CCS|F_at_332_reversed_no_0	m389603/1071/CCS|F	Leccinum.full_and_partial.fasta	m286367/505/CCS|F	Saccharomyces.full_and_partial.fasta	332	no	0.06022054529137729	505
chimera_m476893/1313/CCS|F_and_m211766/644/CCS|F_at_83_reversed_no_1	m476893/1313/CCS|F	Leccinum.full_and_partial.fasta	m211766/644/CCS|F	Basidiobolus.full_and_partial.fasta	83	no	0.051555375036707964	524
chimera_m46239/706/CCS|F_and_m77235/380/CCS|F_at_225_reversed_no_2	m46239/706/CCS|F	Leccinum.full_and_partial.fasta	m77235/380/CCS|F	Vuilleminia.full_and_partial.fasta	225	no	0.00846725615457461	380
chimera_m155665/2134/CCS|F_and_m169448/613/CCS|F_at_286_reversed_no_0	m155665/2134/CCS|F	Boletus_edulis_1.full_and_partial.fasta	m169448/613/CCS|F	Globomyces.full_and_partial.fasta	286	no	0.05747309479987258	431
chimera_m211891/1311/CCS|F_and_m365790/1283/CCS|F_at_167_reversed_no_1	m211891/1311/CCS|F	Boletus_edulis_1.full_and_partial.fasta	m365790/1283/CCS|F	Mucor.full_and_partial.fasta	167	no	0.037875378303085544	410
chimera_m181524/2095/CCS|F_and_m164250/640/CCS|F_at_68_reversed_no_2	m181524/2095/CCS|F	Boletus_edulis_1.full_and_partial.fasta	m164250/640/CCS|F	Buckleyzyma.full_and_partial.fasta	68	no	0.08220341387016786	419
chimera_m226690/1476/CCS|F_and_m64543/994/CCS|F_at_235_reversed_no_3	m226690/1476/CCS|F	Boletus_edulis_1.full_and_partial.fasta	m64543/994/CCS|F	Lecidea.full_and_partial.fasta	235	no	0.02324807783256755	446
chimera_m190565/1144/CCS|F_and_m225909/1409/CCS|F_at_142_reversed_no_4	m190565/1144/CCS|F	Boletus_edulis_1.full_and_partial.fasta	m225909/1409/CCS|F	Exophiala_cancerae_1.full_and_partial.fasta	142	no	0.015495874627116393	445
chimera_m49149/1043/CCS|F_and_m180780/455/CCS|F_at_190_reversed_no_5	m49149/1043/CCS|F	Boletus_edulis_1.full_and_partial.fasta	m180780/455/CCS|F	Suillus_luteus_1.full_and_partial.fasta	190	no	0.0912188692893624	423
chimera_m175145/1770/CCS|F_and_m116143/1332/CCS|F_at_243_reversed_yes_0	m175145/1770/CCS|F	Pendulichytrium.full_and_partial.fasta	m116143/1332/CCS|F	Cystfiloba.full_and_partial.fasta	243	yes	0.06186118869983936	529
chimera_m249764/797/CCS|F_and_m36582/1414/CCS|F_at_140_reversed_no_1	m249764/797/CCS|F	Pendulichytrium.full_and_partial.fasta	m36582/1414/CCS|F	Cystobasidium.full_and_partial.fasta	140	no	0.007626988363837947	369
chimera_m180190/1100/CCS|F_and_m228719/1116/CCS|F_at_137_reversed_no_2	m180190/1100/CCS|F	Pendulichytrium.full_and_partial.fasta	m228719/1116/CCS|F	Galerina.full_and_partial.fasta	137	no	0.06253090178066195	594
chimera_m298494/887/CCS|F_and_m35707/1172/CCS|F_at_393_reversed_no_3	m298494/887/CCS|F	Pendulichytrium.full_and_partial.fasta	m35707/1172/CCS|F	Naganishia_vaughanmartiniae_1.full_and_partial.fasta	393	no	0.002913485515861361	484
chimera_m49133/1687/CCS|F_and_m21384/1689/CCS|F_at_123_reversed_no_4	m49133/1687/CCS|F	Pendulichytrium.full_and_partial.fasta	m21384/1689/CCS|F	Minutisphaera.full_and_partial.fasta	123	no	0.02899276876717989	530
chimera_m391677/1613/CCS|F_and_m96466/1034/CCS|F_at_464_reversed_no_5	m391677/1613/CCS|F	Pendulichytrium.full_and_partial.fasta	m96466/1034/CCS|F	Melampsora.full_and_partial.fasta	464	no	0.07247931249971006	576
chimera_m42614/902/CCS|F_and_m15284/838/CCS|F_at_147_reversed_no_6	m42614/902/CCS|F	Pendulichytrium.full_and_partial.fasta	m15284/838/CCS|F	Thelephora.full_and_partial.fasta	147	no	0.05440795902287553	512
chimera_m420043/1264/CCS|F_and_m197031/964/CCS|F_at_332_reversed_no_7	m420043/1264/CCS|F	Pendulichytrium.full_and_partial.fasta	m197031/964/CCS|F	Meira.full_and_partial.fasta	332	no	0.03290748590696792	545
chimera_m100740/1330/CCS|F_and_m155817/1326/CCS|F_at_325_reversed_no_8	m100740/1330/CCS|F	Pendulichytrium.full_and_partial.fasta	m155817/1326/CCS|F	Xylodon_rimosissimus_1.full_and_partial.fasta	325	no	0.06970366930690025	565
chimera_m232369/1826/CCS|F_and_m101255/677/CCS|F_at_152_reversed_no_0	m232369/1826/CCS|F	Camarophyllopsis.full_and_partial.fasta	m101255/677/CCS|F	Galerina.full_and_partial.fasta	152	no	0.012856539538679282	423
chimera_m177459/593/CCS|F_and_m165332/320/CCS|F_at_114_reversed_no_1	m177459/593/CCS|F	Camarophyllopsis.full_and_partial.fasta	m165332/320/CCS|F	Malassezia.full_and_partial.fasta	114	no	0.026213788359816706	320
chimera_m256722/1525/CCS|F_and_m309892/505/CCS|F_at_137_reversed_no_2	m256722/1525/CCS|F	Camarophyllopsis.full_and_partial.fasta	m309892/505/CCS|F	Orbilia.full_and_partial.fasta	137	no	0.09018610365513974	408
chimera_m209622/1394/CCS|F_and_m205331/956/CCS|F_at_362_reversed_no_3	m209622/1394/CCS|F	Camarophyllopsis.full_and_partial.fasta	m205331/956/CCS|F	Boletus_edulis_1.full_and_partial.fasta	362	no	0.09274880697729534	420
chimera_m84417/1759/CCS|F_and_m198592/544/CCS|F_at_302_reversed_no_0	m84417/1759/CCS|F	Xylodon.full_and_partial.fasta	m198592/544/CCS|F	Naganishia_diffluens_1.full_and_partial.fasta	302	no	0.008920947696956644	368
chimera_m238880/1013/CCS|F_and_m282219/487/CCS|F_at_129_reversed_no_1	m238880/1013/CCS|F	Xylodon.full_and_partial.fasta	m282219/487/CCS|F	Arcticomyces.full_and_partial.fasta	129	no	0.010616701029656908	355
chimera_m235975/1483/CCS|F_and_m270145/890/CCS|F_at_100_reversed_no_2	m235975/1483/CCS|F	Xylodon.full_and_partial.fasta	m270145/890/CCS|F	Symmetrospora_symmetrica_1.full_and_partial.fasta	100	no	0.04195226864412187	353
chimera_m242110/1271/CCS|F_and_m4102/600/CCS|F_at_247_reversed_no_3	m242110/1271/CCS|F	Xylodon.full_and_partial.fasta	m4102/600/CCS|F	Knufia.full_and_partial.fasta	247	no	0.011288352787809416	386
chimera_m33191/1002/CCS|F_and_m207754/341/CCS|F_at_237_reversed_yes_0	m33191/1002/CCS|F	Knufia.full_and_partial.fasta	m207754/341/CCS|F	Solicoccozyma.full_and_partial.fasta	237	yes	0.0601559783698683	341
chimera_m86340/1141/CCS|F_and_m56370/352/CCS|F_at_76_reversed_no_1	m86340/1141/CCS|F	Knufia.full_and_partial.fasta	m56370/352/CCS|F	Ochroconis.full_and_partial.fasta	76	no	0.022625520190940995	352
chimera_m280806/892/CCS|F_and_m98029/665/CCS|F_at_177_reversed_no_0	m280806/892/CCS|F	Gymnopus.full_and_partial.fasta	m98029/665/CCS|F	Xanthoporia.full_and_partial.fasta	177	no	0.017657794606760036	477
chimera_m176004/1485/CCS|F_and_m263138/1115/CCS|F_at_173_reversed_no_1	m176004/1485/CCS|F	Gymnopus.full_and_partial.fasta	m263138/1115/CCS|F	Phellinopsis.full_and_partial.fasta	173	no	0.03168507505883743	451
chimera_m64613/707/CCS|F_and_m32118/439/CCS|F_at_244_reversed_no_2	m64613/707/CCS|F	Gymnopus.full_and_partial.fasta	m32118/439/CCS|F	Suillus_luteus_1.full_and_partial.fasta	244	no	0.07619427973687674	439
chimera_m279059/1037/CCS|F_and_m32357/1009/CCS|T_at_319_reversed_no_3	m279059/1037/CCS|F	Gymnopus.full_and_partial.fasta	m32357/1009/CCS|T	Cenococcum.full_and_partial.fasta	319	no	0.03550035730433085	446
chimera_m400647/877/CCS|F_and_m296015/842/CCS|F_at_346_reversed_no_4	m400647/877/CCS|F	Gymnopus.full_and_partial.fasta	m296015/842/CCS|F	Exophiala_xenobiotica_1.full_and_partial.fasta	346	no	0.08456387702569465	426
chimera_m116572/1093/CCS|F_and_m199952/642/CCS|F_at_374_reversed_no_5	m116572/1093/CCS|F	Gymnopus.full_and_partial.fasta	m199952/642/CCS|F	Byssoporia.full_and_partial.fasta	374	no	0.043520053346374876	442
chimera_m56693/1401/CCS|F_and_m89176/1573/CCS|F_at_275_reversed_no_6	m56693/1401/CCS|F	Gymnopus.full_and_partial.fasta	m89176/1573/CCS|F	Oedocephalum.full_and_partial.fasta	275	no	0.07594411238829361	479
chimera_m333722/1250/CCS|F_and_m193942/684/CCS|F_at_382_reversed_no_7	m333722/1250/CCS|F	Gymnopus.full_and_partial.fasta	m193942/684/CCS|F	Xylodon.full_and_partial.fasta	382	no	0.020808547668364735	476
chimera_m370446/1078/CCS|F_and_m214135/477/CCS|F_at_225_reversed_no_8	m370446/1078/CCS|F	Gymnopus.full_and_partial.fasta	m214135/477/CCS|F	Pluteus.full_and_partial.fasta	225	no	0.06591667649107366	477
chimera_m244122/990/CCS|F_and_m145829/337/CCS|T_at_128_reversed_no_0	m244122/990/CCS|F	Tomentella.full_and_partial.fasta	m145829/337/CCS|T	Devriesia.full_and_partial.fasta	128	no	0.04893730024926228	337
chimera_m73878/1661/CCS|F_and_m51619/348/CCS|F_at_77_reversed_no_1	m73878/1661/CCS|F	Tomentella.full_and_partial.fasta	m51619/348/CCS|F	Coralloidiomyces.full_and_partial.fasta	77	no	0.029518276399384438	348
chimera_m234992/1512/CCS|F_and_m7233/297/CCS|F_at_136_reversed_no_2	m234992/1512/CCS|F	Tomentella.full_and_partial.fasta	m7233/297/CCS|F	Rhodotorula_mucilaginosa_1.full_and_partial.fasta	136	no	0.04363922642925838	297
chimera_m35497/1059/CCS|F_and_m347831/326/CCS|F_at_262_reversed_yes_0	m35497/1059/CCS|F	Knufia_epidermidis_1.full_and_partial.fasta	m347831/326/CCS|F	Phellinopsis.full_and_partial.fasta	262	yes	0.07604062833973171	326
chimera_m268038/871/CCS|F_and_m154064/542/CCS|F_at_67_reversed_no_1	m268038/871/CCS|F	Knufia_epidermidis_1.full_and_partial.fasta	m154064/542/CCS|F	Olpidium.full_and_partial.fasta	67	no	0.04836927162856754	320
chimera_m171486/522/CCS|F_and_m391214/281/CCS|F_at_112_reversed_no_2	m171486/522/CCS|F	Knufia_epidermidis_1.full_and_partial.fasta	m391214/281/CCS|F	Saccharomyces.full_and_partial.fasta	112	no	0.07650055669768677	281
chimera_m261879/1107/CCS|F_and_m12283/285/CCS|F_at_182_reversed_no_3	m261879/1107/CCS|F	Knufia_epidermidis_1.full_and_partial.fasta	m12283/285/CCS|F	Exidia.full_and_partial.fasta	182	no	0.07891834914025464	285
chimera_m133925/574/CCS|F_and_m48510/313/CCS|F_at_81_reversed_no_4	m133925/574/CCS|F	Knufia_epidermidis_1.full_and_partial.fasta	m48510/313/CCS|F	Gomphi_ros.full_and_partial.fasta	81	no	0.02166463265757876	313
chimera_m200871/919/CCS|F_and_m10142/329/CCS|F_at_190_reversed_no_0	m200871/919/CCS|F	Naganishia_diffluens_1.full_and_partial.fasta	m10142/329/CCS|F	Plicaturopsis.full_and_partial.fasta	190	no	0.026350502093556535	329
chimera_m24357/1022/CCS|F_and_m154064/542/CCS|F_at_241_reversed_no_1	m24357/1022/CCS|F	Naganishia_diffluens_1.full_and_partial.fasta	m154064/542/CCS|F	Olpidium.full_and_partial.fasta	241	no	0.015281910150695063	320
chimera_m68130/1408/CCS|F_and_m60096/348/CCS|F_at_150_reversed_no_2	m68130/1408/CCS|F	Naganishia_diffluens_1.full_and_partial.fasta	m60096/348/CCS|F	Basidiobolus.full_and_partial.fasta	150	no	0.07765336316836213	348
chimera_m70998/1568/CCS|F_and_m37161/711/CCS|F_at_79_reversed_no_3	m70998/1568/CCS|F	Naganishia_diffluens_1.full_and_partial.fasta	m37161/711/CCS|F	Olpidium.full_and_partial.fasta	79	no	0.03291057099968622	357
chimera_m260526/729/CCS|F_and_m131885/295/CCS|F_at_123_reversed_no_4	m260526/729/CCS|F	Naganishia_diffluens_1.full_and_partial.fasta	m131885/295/CCS|F	Rhizopus.full_and_partial.fasta	123	no	0.017833011931072812	295
chimera_m259518/1678/CCS|F_and_m183213/275/CCS|F_at_173_reversed_no_5	m259518/1678/CCS|F	Naganishia_diffluens_1.full_and_partial.fasta	m183213/275/CCS|F	Naganishia_vaughanmartiniae_1.full_and_partial.fasta	173	no	0.08884069485188446	275
chimera_m388695/1631/CCS|T_and_m193564/281/CCS|F_at_55_reversed_yes_0	m388695/1631/CCS|T	Cenococcum.full_and_partial.fasta	m193564/281/CCS|F	Rhizophlyctis.full_and_partial.fasta	55	yes	0.024250866127251122	281
chimera_m15036/1553/CCS|T_and_m170234/285/CCS|F_at_125_reversed_no_1	m15036/1553/CCS|T	Cenococcum.full_and_partial.fasta	m170234/285/CCS|F	Symmetrospora_symmetrica_1.full_and_partial.fasta	125	no	0.02572522793591822	285
chimera_m428343/709/CCS|T_and_m193564/281/CCS|F_at_85_reversed_no_2	m428343/709/CCS|T	Cenococcum.full_and_partial.fasta	m193564/281/CCS|F	Rhizophlyctis.full_and_partial.fasta	85	no	0.04255167988859512	281
chimera_m451575/1187/CCS|T_and_m73621/282/CCS|F_at_67_reversed_no_3	m451575/1187/CCS|T	Cenococcum.full_and_partial.fasta	m73621/282/CCS|F	Gonapodya.full_and_partial.fasta	67	no	0.01664838473719077	282
chimera_m395275/1653/CCS|T_and_m217041/271/CCS|F_at_89_reversed_no_4	m395275/1653/CCS|T	Cenococcum.full_and_partial.fasta	m217041/271/CCS|F	Gymnopus_perforans_1.full_and_partial.fasta	89	no	0.06683199041374742	271
chimera_m390287/938/CCS|T_and_m196490/284/CCS|F_at_69_reversed_no_5	m390287/938/CCS|T	Cenococcum.full_and_partial.fasta	m196490/284/CCS|F	Rhamphospora.full_and_partial.fasta	69	no	0.07574965422460524	284
chimera_m377144/773/CCS|T_and_m179148/285/CCS|F_at_144_reversed_no_6	m377144/773/CCS|T	Cenococcum.full_and_partial.fasta	m179148/285/CCS|F	Tomentella.full_and_partial.fasta	144	no	0.07924192796161506	285
chimera_m369441/1120/CCS|T_and_m240749/283/CCS|F_at_189_reversed_no_7	m369441/1120/CCS|T	Cenococcum.full_and_partial.fasta	m240749/283/CCS|F	Hypholoma.full_and_partial.fasta	189	no	0.09203084709742952	283
chimera_m13946/1550/CCS|F_and_m163107/1681/CCS|F_at_130_reversed_no_0	m13946/1550/CCS|F	Rhizoclosmatium.full_and_partial.fasta	m163107/1681/CCS|F	Ganoderma.full_and_partial.fasta	130	no	0.02718871963572253	566
chimera_m184178/1611/CCS|F_and_m206035/718/CCS|F_at_103_reversed_no_1	m184178/1611/CCS|F	Rhizoclosmatium.full_and_partial.fasta	m206035/718/CCS|F	Cystobasidium_psychroaquaticum_1.full_and_partial.fasta	103	no	0.04874272751139592	489
chimera_m181415/1315/CCS|F_and_m97004/791/CCS|F_at_60_reversed_no_2	m181415/1315/CCS|F	Rhizoclosmatium.full_and_partial.fasta	m97004/791/CCS|F	Amauroascus.full_and_partial.fasta	60	no	0.04008792995497274	539
chimera_m339810/899/CCS|F_and_m199643/872/CCS|F_at_130_reversed_no_3	m339810/899/CCS|F	Rhizoclosmatium.full_and_partial.fasta	m199643/872/CCS|F	Knufia_epidermidis_1.full_and_partial.fasta	130	no	0.052255098271734614	527
chimera_m124867/789/CCS|F_and_m237505/1194/CCS|F_at_438_reversed_no_4	m124867/789/CCS|F	Rhizoclosmatium.full_and_partial.fasta	m237505/1194/CCS|F	Lecidea.full_and_partial.fasta	438	no	0.051996416356760174	512
chimera_m71871/636/CCS|F_and_m179119/1142/CCS|F_at_247_reversed_no_0	m71871/636/CCS|F	Gjaerumia.full_and_partial.fasta	m179119/1142/CCS|F	Symmetrospora_symmetrica_1.full_and_partial.fasta	247	no	0.03736800044955975	349
chimera_m226309/1120/CCS|F_and_m5653/457/CCS|F_at_74_reversed_no_1	m226309/1120/CCS|F	Gjaerumia.full_and_partial.fasta	m5653/457/CCS|F	Bensingtonia.full_and_partial.fasta	74	no	0.048519867085658024	382
chimera_m363128/1404/CCS|F_and_m8725/372/CCS|F_at_113_reversed_no_2	m363128/1404/CCS|F	Gjaerumia.full_and_partial.fasta	m8725/372/CCS|F	Lecidea.full_and_partial.fasta	113	no	0.03753993212134382	372
chimera_m268268/850/CCS|F_and_m37161/711/CCS|F_at_179_reversed_no_3	m268268/850/CCS|F	Gjaerumia.full_and_partial.fasta	m37161/711/CCS|F	Olpidium.full_and_partial.fasta	179	no	0.06649729992324127	357
chimera_m10985/1701/CCS|F_and_m402054/1077/CCS|F_at_180_reversed_no_0	m10985/1701/CCS|F	Saccharomyces.full_and_partial.fasta	m402054/1077/CCS|F	Gomphidius.full_and_partial.fasta	180	no	0.08739605128996342	473
chimera_m370272/1533/CCS|F_and_m104796/751/CCS|F_at_168_reversed_no_1	m370272/1533/CCS|F	Saccharomyces.full_and_partial.fasta	m104796/751/CCS|F	Paxillus_involutus_1.full_and_partial.fasta	168	no	0.04083750193728016	501
chimera_m107723/1129/CCS|F_and_m1451/1102/CCS|F_at_314_reversed_no_2	m107723/1129/CCS|F	Saccharomyces.full_and_partial.fasta	m1451/1102/CCS|F	Cyphellophora.full_and_partial.fasta	314	no	0.06514016662119176	450
chimera_m14300/1082/CCS|F_and_m69974/1049/CCS|F_at_297_reversed_no_3	m14300/1082/CCS|F	Saccharomyces.full_and_partial.fasta	m69974/1049/CCS|F	Cystofilobasidium_lari-marini_1.full_and_partial.fasta	297	no	0.08863082296213363	397
chimera_m186649/977/CCS|F_and_m301325/805/CCS|F_at_269_reversed_no_4	m186649/977/CCS|F	Saccharomyces.full_and_partial.fasta	m301325/805/CCS|F	Chrysomyxa.full_and_partial.fasta	269	no	0.0940239107088539	443
chimera_m312193/1840/CCS|F_and_m90684/640/CCS|F_at_328_reversed_no_5	m312193/1840/CCS|F	Saccharomyces.full_and_partial.fasta	m90684/640/CCS|F	Russula.full_and_partial.fasta	328	no	0.09158091410243911	500
chimera_m6938/2056/CCS|F_and_m114196/351/CCS|F_at_208_reversed_no_6	m6938/2056/CCS|F	Saccharomyces.full_and_partial.fasta	m114196/351/CCS|F	Minimedusa.full_and_partial.fasta	208	no	0.08332248600159688	351
chimera_m227911/887/CCS|F_and_m246689/440/CCS|F_at_92_reversed_no_7	m227911/887/CCS|F	Saccharomyces.full_and_partial.fasta	m246689/440/CCS|F	Gymnopus_junquilleus_1.full_and_partial.fasta	92	no	0.013305628364841893	440
chimera_m61302/1795/CCS|F_and_m178088/284/CCS|F_at_178_reversed_yes_0	m61302/1795/CCS|F	Sistotremastrum.full_and_partial.fasta	m178088/284/CCS|F	Debaryomyces.full_and_partial.fasta	178	yes	0.020908591727757053	284
chimera_m74669/1158/CCS|F_and_m371335/336/CCS|F_at_253_reversed_yes_0	m74669/1158/CCS|F	Resinicium.full_and_partial.fasta	m371335/336/CCS|F	Cantharellula.full_and_partial.fasta	253	yes	0.08750685178868099	336
chimera_m76280/1789/CCS|F_and_m227819/327/CCS|F_at_140_reversed_no_1	m76280/1789/CCS|F	Resinicium.full_and_partial.fasta	m227819/327/CCS|F	Cystobasidium_laryngis_1.full_and_partial.fasta	140	no	0.039534790934669585	327
chimera_m213072/1229/CCS|F_and_m53796/886/CCS|F_at_149_reversed_no_0	m213072/1229/CCS|F	Hypochniciellum.full_and_partial.fasta	m53796/886/CCS|F	Cystobasidium_psychroaquaticum_1.full_and_partial.fasta	149	no	0.08888882378890121	354
chimera_m216434/1818/CCS|F_and_m172147/435/CCS|F_at_204_reversed_no_1	m216434/1818/CCS|F	Hypochniciellum.full_and_partial.fasta	m172147/435/CCS|F	Glaciozyma.full_and_partial.fasta	204	no	0.06749791032078656	383
chimera_m80986/1227/CCS|F_and_m167331/720/CCS|F_at_218_reversed_no_2	m80986/1227/CCS|F	Hypochniciellum.full_and_partial.fasta	m167331/720/CCS|F	Microbotryum.full_and_partial.fasta	218	no	0.050913690917856906	373
chimera_m237267/1517/CCS|F_and_m53796/886/CCS|F_at_94_reversed_no_3	m237267/1517/CCS|F	Hypochniciellum.full_and_partial.fasta	m53796/886/CCS|F	Cystobasidium_psychroaquaticum_1.full_and_partial.fasta	94	no	0.08913277701149638	354
chimera_m264293/1703/CCS|F_and_m126593/563/CCS|F_at_65_reversed_no_4	m264293/1703/CCS|F	Hypochniciellum.full_and_partial.fasta	m126593/563/CCS|F	Cystobasidium_psychroaquaticum_1.full_and_partial.fasta	65	no	0.09251954758104486	352
chimera_m285192/792/CCS|F_and_m105878/1266/CCS|F_at_83_reversed_no_5	m285192/792/CCS|F	Hypochniciellum.full_and_partial.fasta	m105878/1266/CCS|F	Russula.full_and_partial.fasta	83	no	0.0244352663009966	397
chimera_m171985/949/CCS|F_and_m220510/364/CCS|F_at_233_reversed_yes_0	m171985/949/CCS|F	Thelephora.full_and_partial.fasta	m220510/364/CCS|F	Tapinella.full_and_partial.fasta	233	yes	0.08581086948886818	364
chimera_m269369/514/CCS|F_and_m22565/299/CCS|F_at_201_reversed_no_1	m269369/514/CCS|F	Thelephora.full_and_partial.fasta	m22565/299/CCS|F	Circinella.full_and_partial.fasta	201	no	0.05186277891662372	299
chimera_m94132/839/CCS|F_and_m33434/451/CCS|F_at_221_reversed_no_2	m94132/839/CCS|F	Thelephora.full_and_partial.fasta	m33434/451/CCS|F	Candida.full_and_partial.fasta	221	no	0.04819125239056406	376
chimera_m247127/1629/CCS|F_and_m164452/330/CCS|F_at_136_reversed_yes_0	m247127/1629/CCS|F	Hastodontia.full_and_partial.fasta	m164452/330/CCS|F	Knufia_epidermidis_1.full_and_partial.fasta	136	yes	0.03249280928004594	330
chimera_m159929/1564/CCS|F_and_m59122/1236/CCS|T_at_288_reversed_no_1	m159929/1564/CCS|F	Hastodontia.full_and_partial.fasta	m59122/1236/CCS|T	Lecidea.full_and_partial.fasta	288	no	0.09744808365604408	387
chimera_m240102/834/CCS|F_and_m674/775/CCS|F_at_279_reversed_no_2	m240102/834/CCS|F	Hastodontia.full_and_partial.fasta	m674/775/CCS|F	Synchytrium.full_and_partial.fasta	279	no	0.03640716816698554	376
chimera_m276446/921/CCS|F_and_m354726/331/CCS|F_at_129_reversed_no_3	m276446/921/CCS|F	Hastodontia.full_and_partial.fasta	m354726/331/CCS|F	Rhizophydium.full_and_partial.fasta	129	no	0.011808475023947065	331
