chimera_id	seq1_id	seq1_file	seq2_id	seq2_file	breakpoints	reversed	ratio	length
chimera_m127297/792/CCS|F_and_m121044/1004/CCS|F_at_451_reversed_no_2	m127297/792/CCS|F	Gomphidius.full_and_partial.fasta	m121044/1004/CCS|F	Venturia.full_and_partial.fasta	451	no	0.016891117387807533	451
chimera_m175055/717/CCS|F_and_m182604/576/CCS|F_at_225_reversed_no_3	m175055/717/CCS|F	Gomphidius.full_and_partial.fasta	m182604/576/CCS|F	Bensingtonia.full_and_partial.fasta	225	no	0.07498047217182184	404
chimera_m385164/691/CCS|F_and_m245304/1663/CCS|F_at_73_reversed_yes_0	m385164/691/CCS|F	Rhizopogon.full_and_partial.fasta	m245304/1663/CCS|F	Fayodia.full_and_partial.fasta	73	yes	0.08463988445764925	420
chimera_m134258/722/CCS|F_and_m15456/548/CCS|F_at_68_reversed_no_1	m134258/722/CCS|F	Rhizopogon.full_and_partial.fasta	m15456/548/CCS|F	Suillus_variegatus_1.full_and_partial.fasta	68	no	0.06164309083373815	425
chimera_m291242/1523/CCS|F_and_m233618/547/CCS|F_at_90_reversed_no_2	m291242/1523/CCS|F	Rhizopogon.full_and_partial.fasta	m233618/547/CCS|F	Tapinella.full_and_partial.fasta	90	no	0.08741811669163982	508
chimera_m226376/1312/CCS|F_and_m407735/1133/CCS|F_at_350_reversed_no_3	m226376/1312/CCS|F	Rhizopogon.full_and_partial.fasta	m407735/1133/CCS|F	Otidea.full_and_partial.fasta	350	no	0.07590293586956352	443
chimera_m273300/1411/CCS|F_and_m378732/869/CCS|F_at_457_reversed_no_4	m273300/1411/CCS|F	Rhizopogon.full_and_partial.fasta	m378732/869/CCS|F	Arcticomyces.full_and_partial.fasta	457	no	0.06711453997817199	505
chimera_m111486/1004/CCS|F_and_m159927/768/CCS|F_at_293_reversed_no_5	m111486/1004/CCS|F	Rhizopogon.full_and_partial.fasta	m159927/768/CCS|F	Chrysomyxa_pyrolata_1.full_and_partial.fasta	293	no	0.05614534277503823	441
chimera_m130986/1541/CCS|F_and_m247441/975/CCS|F_at_273_reversed_no_6	m130986/1541/CCS|F	Rhizopogon.full_and_partial.fasta	m247441/975/CCS|F	Xylodon_asperus_1.full_and_partial.fasta	273	no	0.03676177879366721	503
chimera_m273300/1411/CCS|F_and_m57174/814/CCS|F_at_324_reversed_no_7	m273300/1411/CCS|F	Rhizopogon.full_and_partial.fasta	m57174/814/CCS|F	Phallus.full_and_partial.fasta	324	no	0.002286922933358318	478
chimera_m53322/1079/CCS|F_and_m42216/739/CCS|F_at_150_reversed_no_8	m53322/1079/CCS|F	Rhizopogon.full_and_partial.fasta	m42216/739/CCS|F	Peniophora_quercina_1.full_and_partial.fasta	150	no	0.04684987485251054	426
chimera_m84820/866/CCS|F_and_m170295/281/CCS|F_at_89_reversed_yes_0	m84820/866/CCS|F	Plicaturopsis.full_and_partial.fasta	m170295/281/CCS|F	Amanita.full_and_partial.fasta	89	yes	0.002925223761190851	281
chimera_m129816/1566/CCS|F_and_m13807/996/CCS|F_at_295_reversed_no_1	m129816/1566/CCS|F	Plicaturopsis.full_and_partial.fasta	m13807/996/CCS|F	Cystobasidium_laryngis_1.full_and_partial.fasta	295	no	0.07158501526438343	359
chimera_m257969/1452/CCS|F_and_m284232/313/CCS|F_at_187_reversed_no_2	m257969/1452/CCS|F	Plicaturopsis.full_and_partial.fasta	m284232/313/CCS|F	Peniophora_nuda_1.full_and_partial.fasta	187	no	0.018301714976592054	313
chimera_m79246/1649/CCS|F_and_m326317/561/CCS|F_at_360_reversed_no_3	m79246/1649/CCS|F	Plicaturopsis.full_and_partial.fasta	m326317/561/CCS|F	Venturia.full_and_partial.fasta	360	no	0.014212115387009533	363
chimera_m264051/830/CCS|F_and_m102070/339/CCS|F_at_88_reversed_no_4	m264051/830/CCS|F	Plicaturopsis.full_and_partial.fasta	m102070/339/CCS|F	Resinicium.full_and_partial.fasta	88	no	0.04722464128169957	339
chimera_m9717/1100/CCS|F_and_m225292/347/CCS|F_at_1_reversed_yes_0	m9717/1100/CCS|F	Tausonia.full_and_partial.fasta	m225292/347/CCS|F	Geranomyces.full_and_partial.fasta	1	yes	0.026347458891685716	347
chimera_m11720/1007/CCS|F_and_m152318/327/CCS|F_at_233_reversed_no_1	m11720/1007/CCS|F	Tausonia.full_and_partial.fasta	m152318/327/CCS|F	Cystoderma.full_and_partial.fasta	233	no	0.006239372157348447	327
chimera_m133367/2064/CCS|F_and_m131910/748/CCS|F_at_166_reversed_no_2	m133367/2064/CCS|F	Tausonia.full_and_partial.fasta	m131910/748/CCS|F	Olpidium.full_and_partial.fasta	166	no	0.06572878335118551	316
chimera_m242216/881/CCS|F_and_m350612/370/CCS|F_at_211_reversed_yes_0	m242216/881/CCS|F	Malassezia_restricta_1.full_and_partial.fasta	m350612/370/CCS|F	Malassezia.full_and_partial.fasta	211	yes	0.014221413445124842	370
chimera_m18728/1316/CCS|F_and_m258324/679/CCS|F_at_208_reversed_no_1	m18728/1316/CCS|F	Malassezia_restricta_1.full_and_partial.fasta	m258324/679/CCS|F	Globomyces.full_and_partial.fasta	208	no	0.08318510088163722	425
chimera_m244912/1196/CCS|F_and_m433383/508/CCS|F_at_418_reversed_no_2	m244912/1196/CCS|F	Malassezia_restricta_1.full_and_partial.fasta	m433383/508/CCS|F	Arcticomyces.full_and_partial.fasta	418	no	0.006156033762096599	424
chimera_m149841/1103/CCS|F_and_m209729/880/CCS|F_at_58_reversed_no_3	m149841/1103/CCS|F	Malassezia_restricta_1.full_and_partial.fasta	m209729/880/CCS|F	Arthrinium.full_and_partial.fasta	58	no	0.04013838691280836	400
chimera_m45514/764/CCS|F_and_m68695/627/CCS|F_at_144_reversed_no_4	m45514/764/CCS|F	Malassezia_restricta_1.full_and_partial.fasta	m68695/627/CCS|F	Hydnellum.full_and_partial.fasta	144	no	0.05020119996913558	424
chimera_m89127/1403/CCS|F_and_m282517/398/CCS|F_at_217_reversed_yes_0	m89127/1403/CCS|F	Malassezia_globosa_1.full_and_partial.fasta	m282517/398/CCS|F	Sphagnurus.full_and_partial.fasta	217	yes	0.08678298399013185	398
chimera_m24162/987/CCS|F_and_m152751/455/CCS|F_at_328_reversed_no_1	m24162/987/CCS|F	Malassezia_globosa_1.full_and_partial.fasta	m152751/455/CCS|F	Hyphodontia.full_and_partial.fasta	328	no	0.07117062538055832	455
chimera_m54319/1531/CCS|F_and_m78966/1156/CCS|F_at_417_reversed_no_2	m54319/1531/CCS|F	Malassezia_globosa_1.full_and_partial.fasta	m78966/1156/CCS|F	Cystofilobasidium.full_and_partial.fasta	417	no	0.023962601145666215	417
chimera_m114538/1151/CCS|F_and_m14452/877/CCS|F_at_146_reversed_no_0	m114538/1151/CCS|F	Meira.full_and_partial.fasta	m14452/877/CCS|F	Wallemia.full_and_partial.fasta	146	no	0.016609998535362755	341
chimera_m12639/1318/CCS|F_and_m73303/1151/CCS|F_at_335_reversed_no_1	m12639/1318/CCS|F	Meira.full_and_partial.fasta	m73303/1151/CCS|F	Cystobasidium_laryngis_1.full_and_partial.fasta	335	no	0.03945433521015805	344
chimera_m288205/784/CCS|F_and_m129060/316/CCS|F_at_368_reversed_no_0	m288205/784/CCS|F	Phellinopsis.full_and_partial.fasta	m129060/316/CCS|F	Coralloidiomyces.full_and_partial.fasta	368	no	0.008097539468327669	368
chimera_m382805/1073/CCS|F_and_m29134/703/CCS|F_at_351_reversed_no_1	m382805/1073/CCS|F	Phellinopsis.full_and_partial.fasta	m29134/703/CCS|F	Naganishia_vaughanmartiniae_1.full_and_partial.fasta	351	no	0.08926304941372426	409
chimera_m214211/1127/CCS|F_and_m92585/403/CCS|F_at_78_reversed_no_2	m214211/1127/CCS|F	Phellinopsis.full_and_partial.fasta	m92585/403/CCS|F	Camarophyllopsis.full_and_partial.fasta	78	no	0.029502059499894068	403
chimera_m283796/893/CCS|F_and_m236222/623/CCS|F_at_123_reversed_no_3	m283796/893/CCS|F	Phellinopsis.full_and_partial.fasta	m236222/623/CCS|F	Cladophialophora.full_and_partial.fasta	123	no	0.03241698345290803	396
chimera_m134493/1256/CCS|F_and_m328830/1802/CCS|F_at_421_reversed_no_4	m134493/1256/CCS|F	Phellinopsis.full_and_partial.fasta	m328830/1802/CCS|F	Devriesia.full_and_partial.fasta	421	no	0.0059527666282744585	446
chimera_m320204/1026/CCS|F_and_m166469/1440/CCS|F_at_58_reversed_no_5	m320204/1026/CCS|F	Phellinopsis.full_and_partial.fasta	m166469/1440/CCS|F	Candida.full_and_partial.fasta	58	no	0.07557780662131605	448
chimera_m31101/712/CCS|F_and_m385477/659/CCS|F_at_8_reversed_no_6	m31101/712/CCS|F	Phellinopsis.full_and_partial.fasta	m385477/659/CCS|F	Arcticomyces.full_and_partial.fasta	8	no	0.036303971671812846	355
chimera_m135329/1057/CCS|F_and_m147629/862/CCS|F_at_221_reversed_no_7	m135329/1057/CCS|F	Phellinopsis.full_and_partial.fasta	m147629/862/CCS|F	Itersonilia.full_and_partial.fasta	221	no	0.09972224718823616	466
chimera_m8535/939/CCS|F_and_m38909/1098/CCS|F_at_153_reversed_no_8	m8535/939/CCS|F	Phellinopsis.full_and_partial.fasta	m38909/1098/CCS|F	Resinicium.full_and_partial.fasta	153	no	0.008439465561417073	391
chimera_m103476/1240/CCS|F_and_m118422/953/CCS|F_at_444_reversed_no_0	m103476/1240/CCS|F	Leccinum.full_and_partial.fasta	m118422/953/CCS|F	Mucor_silvaticus_1.full_and_partial.fasta	444	no	0.09234806895685135	562
chimera_m455613/1401/CCS|F_and_m312320/1173/CCS|F_at_129_reversed_no_1	m455613/1401/CCS|F	Leccinum.full_and_partial.fasta	m312320/1173/CCS|F	Scolecobasidium.full_and_partial.fasta	129	no	0.07096168818208462	605
chimera_m24642/785/CCS|F_and_m92272/1076/CCS|T_at_335_reversed_no_2	m24642/785/CCS|F	Leccinum.full_and_partial.fasta	m92272/1076/CCS|T	Cenococcum.full_and_partial.fasta	335	no	0.035741812167351644	444
chimera_m323930/1557/CCS|F_and_m87076/495/CCS|F_at_393_reversed_no_3	m323930/1557/CCS|F	Leccinum.full_and_partial.fasta	m87076/495/CCS|F	Mucor_hiemalis_1.full_and_partial.fasta	393	no	0.03677436379640757	495
chimera_m141889/1289/CCS|F_and_m172379/876/CCS|F_at_133_reversed_no_4	m141889/1289/CCS|F	Leccinum.full_and_partial.fasta	m172379/876/CCS|F	Tapinella.full_and_partial.fasta	133	no	0.09186568759229963	447
chimera_m161646/1570/CCS|F_and_m114809/1153/CCS|F_at_433_reversed_yes_0	m161646/1570/CCS|F	Boletus_edulis_1.full_and_partial.fasta	m114809/1153/CCS|F	Physisporinus.full_and_partial.fasta	433	yes	0.07635431823422253	453
chimera_m264923/922/CCS|F_and_m209429/342/CCS|F_at_226_reversed_no_1	m264923/922/CCS|F	Boletus_edulis_1.full_and_partial.fasta	m209429/342/CCS|F	Plicaturopsis.full_and_partial.fasta	226	no	0.07104314083165857	342
chimera_m83873/1345/CCS|F_and_m224032/655/CCS|F_at_385_reversed_no_2	m83873/1345/CCS|F	Boletus_edulis_1.full_and_partial.fasta	m224032/655/CCS|F	Xenasmatella.full_and_partial.fasta	385	no	0.04186438897465307	418
chimera_m29713/1919/CCS|F_and_m320207/703/CCS|F_at_290_reversed_no_3	m29713/1919/CCS|F	Boletus_edulis_1.full_and_partial.fasta	m320207/703/CCS|F	Boletus.full_and_partial.fasta	290	no	0.031135701804426236	430
chimera_m208235/1269/CCS|F_and_m53558/862/CCS|F_at_362_reversed_no_4	m208235/1269/CCS|F	Boletus_edulis_1.full_and_partial.fasta	m53558/862/CCS|F	Blyttiomyces.full_and_partial.fasta	362	no	0.05572624720021656	435
chimera_m117751/1165/CCS|F_and_m165973/666/CCS|F_at_167_reversed_no_5	m117751/1165/CCS|F	Boletus_edulis_1.full_and_partial.fasta	m165973/666/CCS|F	Olpidium.full_and_partial.fasta	167	no	0.032260419318589084	413
chimera_m215913/1108/CCS|F_and_m36581/1702/CCS|F_at_598_reversed_yes_0	m215913/1108/CCS|F	Pendulichytrium.full_and_partial.fasta	m36581/1702/CCS|F	Trechispora_byssinella_1.full_and_partial.fasta	598	yes	0.06655407192142795	598
chimera_m210943/948/CCS|F_and_m190894/460/CCS|F_at_85_reversed_no_1	m210943/948/CCS|F	Pendulichytrium.full_and_partial.fasta	m190894/460/CCS|F	Malassezia_globosa_1.full_and_partial.fasta	85	no	0.07946588129766344	460
chimera_m343913/1844/CCS|F_and_m167787/1016/CCS|F_at_18_reversed_no_2	m343913/1844/CCS|F	Pendulichytrium.full_and_partial.fasta	m167787/1016/CCS|F	Gomphi_ros.full_and_partial.fasta	18	no	0.05719685919347139	681
chimera_m343252/956/CCS|F_and_m154183/565/CCS|F_at_159_reversed_no_3	m343252/956/CCS|F	Pendulichytrium.full_and_partial.fasta	m154183/565/CCS|F	Trechispora_byssinella_1.full_and_partial.fasta	159	no	0.0075611511687248695	457
chimera_m352602/1417/CCS|F_and_m333913/1677/CCS|F_at_494_reversed_no_4	m352602/1417/CCS|F	Pendulichytrium.full_and_partial.fasta	m333913/1677/CCS|F	Otidea.full_and_partial.fasta	494	no	0.07380902836311441	605
chimera_m61165/1861/CCS|F_and_m273961/842/CCS|F_at_682_reversed_no_5	m61165/1861/CCS|F	Pendulichytrium.full_and_partial.fasta	m273961/842/CCS|F	Fayodia.full_and_partial.fasta	682	no	0.07231624849548549	682
chimera_m63247/879/CCS|F_and_m84969/475/CCS|F_at_306_reversed_yes_0	m63247/879/CCS|F	Camarophyllopsis.full_and_partial.fasta	m84969/475/CCS|F	Cystobasidium.full_and_partial.fasta	306	yes	0.02124436182405169	371
chimera_m260349/747/CCS|F_and_m92829/667/CCS|F_at_376_reversed_no_1	m260349/747/CCS|F	Camarophyllopsis.full_and_partial.fasta	m92829/667/CCS|F	Filobasidium.full_and_partial.fasta	376	no	0.04938741342031642	420
chimera_m328367/688/CCS|F_and_m66046/1054/CCS|T_at_377_reversed_no_2	m328367/688/CCS|F	Camarophyllopsis.full_and_partial.fasta	m66046/1054/CCS|T	Cenococcum.full_and_partial.fasta	377	no	0.03033883984691152	444
chimera_m335137/889/CCS|F_and_m322387/379/CCS|F_at_153_reversed_no_3	m335137/889/CCS|F	Camarophyllopsis.full_and_partial.fasta	m322387/379/CCS|F	Cylindrobasidium.full_and_partial.fasta	153	no	0.09463614446888537	379
chimera_m337397/1367/CCS|F_and_m2037/305/CCS|F_at_326_reversed_no_4	m337397/1367/CCS|F	Camarophyllopsis.full_and_partial.fasta	m2037/305/CCS|F	Solicoccozyma.full_and_partial.fasta	326	no	0.05599924056025227	326
chimera_m43317/1171/CCS|F_and_m240749/283/CCS|F_at_392_reversed_no_5	m43317/1171/CCS|F	Camarophyllopsis.full_and_partial.fasta	m240749/283/CCS|F	Hypholoma.full_and_partial.fasta	392	no	0.028688349717945025	392
chimera_m376045/1588/CCS|F_and_m241241/336/CCS|F_at_375_reversed_no_6	m376045/1588/CCS|F	Camarophyllopsis.full_and_partial.fasta	m241241/336/CCS|F	Cystofilobasidium_lari-marini_1.full_and_partial.fasta	375	no	0.027411453000393465	375
chimera_m53969/1379/CCS|F_and_m2480/894/CCS|F_at_379_reversed_yes_0	m53969/1379/CCS|F	Xylodon.full_and_partial.fasta	m2480/894/CCS|F	Solicoccozyma.full_and_partial.fasta	379	yes	0.06408351958415649	381
chimera_m137028/772/CCS|F_and_m73862/1356/CCS|F_at_52_reversed_no_1	m137028/772/CCS|F	Xylodon.full_and_partial.fasta	m73862/1356/CCS|F	Candida.full_and_partial.fasta	52	no	0.01390233563563599	385
chimera_m169645/931/CCS|F_and_m276298/369/CCS|F_at_100_reversed_no_2	m169645/931/CCS|F	Xylodon.full_and_partial.fasta	m276298/369/CCS|F	Xenasmatella.full_and_partial.fasta	100	no	0.06467561188363921	369
chimera_m185825/1200/CCS|F_and_m24857/639/CCS|F_at_225_reversed_no_3	m185825/1200/CCS|F	Xylodon.full_and_partial.fasta	m24857/639/CCS|F	Mucor_hiemalis_1.full_and_partial.fasta	225	no	0.08860851862322885	387
chimera_m541/1257/CCS|F_and_m438848/427/CCS|F_at_312_reversed_yes_0	m541/1257/CCS|F	Knufia.full_and_partial.fasta	m438848/427/CCS|F	Arcticomyces.full_and_partial.fasta	312	yes	0.06662401008972922	350
chimera_m437281/1342/CCS|F_and_m250640/1311/CCS|F_at_239_reversed_yes_0	m437281/1342/CCS|F	Gymnopus.full_and_partial.fasta	m250640/1311/CCS|F	Umbelopsis.full_and_partial.fasta	239	yes	0.09774332049371068	429
chimera_m148268/1303/CCS|F_and_m382598/954/CCS|T_at_426_reversed_no_1	m148268/1303/CCS|F	Gymnopus.full_and_partial.fasta	m382598/954/CCS|T	Cenococcum.full_and_partial.fasta	426	no	0.02783868328687114	426
chimera_m162669/1879/CCS|F_and_m263615/854/CCS|F_at_409_reversed_no_2	m162669/1879/CCS|F	Gymnopus.full_and_partial.fasta	m263615/854/CCS|F	Tomentella.full_and_partial.fasta	409	no	0.0697009781050006	436
chimera_m108586/915/CCS|F_and_m103453/333/CCS|F_at_127_reversed_no_0	m108586/915/CCS|F	Tomentella.full_and_partial.fasta	m103453/333/CCS|F	Rhamphospora.full_and_partial.fasta	127	no	0.06554794739049641	333
chimera_m146364/1548/CCS|F_and_m235550/662/CCS|F_at_46_reversed_no_1	m146364/1548/CCS|F	Tomentella.full_and_partial.fasta	m235550/662/CCS|F	Symmetrospora_symmetrica_1.full_and_partial.fasta	46	no	0.06618421335990973	368
chimera_m7154/884/CCS|F_and_m256649/307/CCS|F_at_20_reversed_no_2	m7154/884/CCS|F	Tomentella.full_and_partial.fasta	m256649/307/CCS|F	Gymnopus_junquilleus_1.full_and_partial.fasta	20	no	0.0541609886737701	307
chimera_m133374/1235/CCS|F_and_m119398/336/CCS|F_at_281_reversed_no_0	m133374/1235/CCS|F	Knufia_epidermidis_1.full_and_partial.fasta	m119398/336/CCS|F	Trechispora_byssinella_1.full_and_partial.fasta	281	no	0.09793678816015217	336
chimera_m5146/1043/CCS|F_and_m2037/305/CCS|F_at_80_reversed_no_1	m5146/1043/CCS|F	Knufia_epidermidis_1.full_and_partial.fasta	m2037/305/CCS|F	Solicoccozyma.full_and_partial.fasta	80	no	0.005755303673703263	305
chimera_m133925/574/CCS|F_and_m191723/328/CCS|F_at_152_reversed_no_2	m133925/574/CCS|F	Knufia_epidermidis_1.full_and_partial.fasta	m191723/328/CCS|F	Microbotryum.full_and_partial.fasta	152	no	0.07030439479210684	328
chimera_m105534/1056/CCS|F_and_m270073/318/CCS|F_at_219_reversed_no_3	m105534/1056/CCS|F	Knufia_epidermidis_1.full_and_partial.fasta	m270073/318/CCS|F	Malassezia_restricta_1.full_and_partial.fasta	219	no	0.007889139546233742	318
chimera_m250256/1572/CCS|F_and_m98725/291/CCS|F_at_330_reversed_no_4	m250256/1572/CCS|F	Knufia_epidermidis_1.full_and_partial.fasta	m98725/291/CCS|F	Oedocephalum.full_and_partial.fasta	330	no	0.09905835873929762	330
chimera_m187557/1465/CCS|F_and_m2111/300/CCS|F_at_298_reversed_no_5	m187557/1465/CCS|F	Knufia_epidermidis_1.full_and_partial.fasta	m2111/300/CCS|F	Botryobasidium.full_and_partial.fasta	298	no	0.0874516363390192	300
chimera_m78662/1370/CCS|F_and_m256649/307/CCS|F_at_186_reversed_no_0	m78662/1370/CCS|F	Naganishia_diffluens_1.full_and_partial.fasta	m256649/307/CCS|F	Gymnopus_junquilleus_1.full_and_partial.fasta	186	no	0.08026352372321757	307
chimera_m235066/1093/CCS|F_and_m121370/281/CCS|F_at_309_reversed_no_1	m235066/1093/CCS|F	Naganishia_diffluens_1.full_and_partial.fasta	m121370/281/CCS|F	Exidia.full_and_partial.fasta	309	no	0.024605475433112575	309
chimera_m126799/1080/CCS|F_and_m240870/332/CCS|F_at_345_reversed_no_2	m126799/1080/CCS|F	Naganishia_diffluens_1.full_and_partial.fasta	m240870/332/CCS|F	Thelephora.full_and_partial.fasta	345	no	0.09366766052735834	345
chimera_m111730/954/CCS|F_and_m403147/410/CCS|F_at_36_reversed_no_3	m111730/954/CCS|F	Naganishia_diffluens_1.full_and_partial.fasta	m403147/410/CCS|F	Venturia.full_and_partial.fasta	36	no	0.06305052304250074	363
chimera_m435099/1201/CCS|T_and_m58444/277/CCS|F_at_89_reversed_yes_0	m435099/1201/CCS|T	Cenococcum.full_and_partial.fasta	m58444/277/CCS|F	Exophiala_xenobiotica_1.full_and_partial.fasta	89	yes	0.06670743111797209	277
chimera_m333629/1811/CCS|T_and_m178088/284/CCS|F_at_147_reversed_no_1	m333629/1811/CCS|T	Cenococcum.full_and_partial.fasta	m178088/284/CCS|F	Debaryomyces.full_and_partial.fasta	147	no	0.04006072392534908	284
chimera_m284384/1517/CCS|T_and_m223012/297/CCS|F_at_109_reversed_no_2	m284384/1517/CCS|T	Cenococcum.full_and_partial.fasta	m223012/297/CCS|F	Xylodon.full_and_partial.fasta	109	no	0.07745141516803478	297
chimera_m451309/1513/CCS|T_and_m170234/285/CCS|F_at_32_reversed_no_3	m451309/1513/CCS|T	Cenococcum.full_and_partial.fasta	m170234/285/CCS|F	Symmetrospora_symmetrica_1.full_and_partial.fasta	32	no	0.09860276368092732	285
chimera_m20854/1654/CCS|T_and_m131885/295/CCS|F_at_167_reversed_no_4	m20854/1654/CCS|T	Cenococcum.full_and_partial.fasta	m131885/295/CCS|F	Rhizopus.full_and_partial.fasta	167	no	0.012862858134520858	295
chimera_m405065/687/CCS|T_and_m272483/271/CCS|F_at_21_reversed_no_5	m405065/687/CCS|T	Cenococcum.full_and_partial.fasta	m272483/271/CCS|F	Hypholoma.full_and_partial.fasta	21	no	0.04314149953939063	271
chimera_m34161/1555/CCS|F_and_m232517/528/CCS|F_at_156_reversed_yes_0	m34161/1555/CCS|F	Rhizoclosmatium.full_and_partial.fasta	m232517/528/CCS|F	Cystoderma.full_and_partial.fasta	156	yes	0.06359970711911908	499
chimera_m119756/1495/CCS|F_and_m148218/1284/CCS|F_at_386_reversed_no_1	m119756/1495/CCS|F	Rhizoclosmatium.full_and_partial.fasta	m148218/1284/CCS|F	Schwanniomyces.full_and_partial.fasta	386	no	0.0584626218507301	548
chimera_m301205/1179/CCS|F_and_m87835/629/CCS|F_at_82_reversed_no_2	m301205/1179/CCS|F	Rhizoclosmatium.full_and_partial.fasta	m87835/629/CCS|F	Trechispora.full_and_partial.fasta	82	no	0.09891540137871283	551
chimera_m128373/2041/CCS|F_and_m105709/581/CCS|F_at_283_reversed_no_3	m128373/2041/CCS|F	Rhizoclosmatium.full_and_partial.fasta	m105709/581/CCS|F	Stereum.full_and_partial.fasta	283	no	0.043197765668912244	432
chimera_m354639/2028/CCS|F_and_m28104/300/CCS|F_at_99_reversed_no_4	m354639/2028/CCS|F	Rhizoclosmatium.full_and_partial.fasta	m28104/300/CCS|F	Exophiala_pisciphila_1.full_and_partial.fasta	99	no	0.06118536217561609	300
chimera_m188802/1507/CCS|F_and_m374244/674/CCS|T_at_136_reversed_yes_0	m188802/1507/CCS|F	Gjaerumia.full_and_partial.fasta	m374244/674/CCS|T	Devriesia.full_and_partial.fasta	136	yes	0.0512628317293881	378
chimera_m36231/804/CCS|F_and_m242116/536/CCS|F_at_273_reversed_no_1	m36231/804/CCS|F	Gjaerumia.full_and_partial.fasta	m242116/536/CCS|F	Devriesia.full_and_partial.fasta	273	no	0.03134310493250804	362
chimera_m313341/1254/CCS|F_and_m54528/898/CCS|F_at_287_reversed_no_2	m313341/1254/CCS|F	Gjaerumia.full_and_partial.fasta	m54528/898/CCS|F	Vuilleminia.full_and_partial.fasta	287	no	0.05488667454683881	368
chimera_m358349/1194/CCS|F_and_m16090/282/CCS|F_at_189_reversed_no_3	m358349/1194/CCS|F	Gjaerumia.full_and_partial.fasta	m16090/282/CCS|F	Synchytrium.full_and_partial.fasta	189	no	0.0028904432467389135	282
chimera_m408618/1099/CCS|F_and_m11406/363/CCS|F_at_354_reversed_no_4	m408618/1099/CCS|F	Gjaerumia.full_and_partial.fasta	m11406/363/CCS|F	Rhodotorula_mucilaginosa_1.full_and_partial.fasta	354	no	0.045649127791198375	363
chimera_m64370/1448/CCS|F_and_m251901/1078/CCS|F_at_103_reversed_no_5	m64370/1448/CCS|F	Gjaerumia.full_and_partial.fasta	m251901/1078/CCS|F	Cystfiloba.full_and_partial.fasta	103	no	0.024945232124981634	354
chimera_m252399/1353/CCS|F_and_m306953/402/CCS|F_at_364_reversed_no_0	m252399/1353/CCS|F	Saccharomyces.full_and_partial.fasta	m306953/402/CCS|F	Rhizophydium.full_and_partial.fasta	364	no	0.03201795960030565	402
chimera_m354532/654/CCS|F_and_m232154/1195/CCS|F_at_85_reversed_no_1	m354532/654/CCS|F	Saccharomyces.full_and_partial.fasta	m232154/1195/CCS|F	Symmetrospora_symmetrica_1.full_and_partial.fasta	85	no	0.002319623997038084	357
chimera_m2210/1480/CCS|F_and_m198642/1394/CCS|F_at_496_reversed_no_2	m2210/1480/CCS|F	Saccharomyces.full_and_partial.fasta	m198642/1394/CCS|F	Arcticomyces.full_and_partial.fasta	496	no	0.013537906545363104	496
chimera_m194954/1056/CCS|F_and_m175179/980/CCS|F_at_57_reversed_no_3	m194954/1056/CCS|F	Saccharomyces.full_and_partial.fasta	m175179/980/CCS|F	Peniophora_nuda_1.full_and_partial.fasta	57	no	0.03584776128345242	405
chimera_m407315/1364/CCS|F_and_m72426/849/CCS|F_at_227_reversed_no_4	m407315/1364/CCS|F	Saccharomyces.full_and_partial.fasta	m72426/849/CCS|F	Mucor_hiemalis_1.full_and_partial.fasta	227	no	0.010569679470252794	443
chimera_m227911/887/CCS|F_and_m188811/546/CCS|F_at_317_reversed_no_5	m227911/887/CCS|F	Saccharomyces.full_and_partial.fasta	m188811/546/CCS|F	Xylodon_asperus_1.full_and_partial.fasta	317	no	0.08589955022251768	399
chimera_m69036/1402/CCS|F_and_m324588/344/CCS|F_at_476_reversed_no_6	m69036/1402/CCS|F	Saccharomyces.full_and_partial.fasta	m324588/344/CCS|F	Cladophialophora.full_and_partial.fasta	476	no	0.04285353325933598	476
chimera_m79940/1133/CCS|F_and_m24583/1070/CCS|F_at_166_reversed_no_7	m79940/1133/CCS|F	Saccharomyces.full_and_partial.fasta	m24583/1070/CCS|F	Solicoccozyma.full_and_partial.fasta	166	no	0.05703799395590598	404
chimera_m82617/1342/CCS|F_and_m350744/342/CCS|F_at_256_reversed_yes_0	m82617/1342/CCS|F	Sistotremastrum.full_and_partial.fasta	m350744/342/CCS|F	Rhizopogon.full_and_partial.fasta	256	yes	0.008649918411755261	342
chimera_m87688/953/CCS|F_and_m144304/323/CCS|F_at_250_reversed_no_1	m87688/953/CCS|F	Sistotremastrum.full_and_partial.fasta	m144304/323/CCS|F	Rhizidium.full_and_partial.fasta	250	no	0.04317097234525136	323
chimera_m80141/1132/CCS|F_and_m42065/314/CCS|F_at_337_reversed_yes_0	m80141/1132/CCS|F	Resinicium.full_and_partial.fasta	m42065/314/CCS|F	Resinicium.full_and_partial.fasta	337	yes	0.06786759197856929	337
chimera_m121082/1152/CCS|F_and_m136977/359/CCS|F_at_63_reversed_no_0	m121082/1152/CCS|F	Hypochniciellum.full_and_partial.fasta	m136977/359/CCS|F	Mucor_silvaticus_1.full_and_partial.fasta	63	no	0.09666090866639256	359
chimera_m112824/646/CCS|F_and_m24781/363/CCS|F_at_337_reversed_no_1	m112824/646/CCS|F	Hypochniciellum.full_and_partial.fasta	m24781/363/CCS|F	Minimedusa.full_and_partial.fasta	337	no	0.0178363658260597	363
